Read,100366,
Read,101482,
Read,101752,
Read,102561,
Read,103307,
Read,105203,
Read,10526,
Read,105347,
Read,10564,
Read,106159,
Read,106233,
Read,106405,
Read,10661,
Read,106930,
Read,106956,
Read,107344,
Read,107680,
Read,108464,
Read,109373,
Read,109479,
Read,109571,
Read,109952,
Read,110780,
Read,11079,
Read,111011,
Read,11169,
Read,112613,
Read,113208,
Read,115994,
Read,116885,
Read,116936,
Read,117710,
Read,11798,
Read,118500,
Read,119080,
Read,121333,
Read,12473,
Read,12589,
Read,12634,
Read,12969,
Read,132173,
Read,139132,
Read,140337,
Read,140964,
Read,14338,
Read,143741,
Read,143809,
Read,144006,
Read,146845,
Read,147846,
Read,14823,
Read,14839,
Read,14914,
Read,14922,
Read,15060,
Read,151780,
Read,15212,
Read,152723,
Read,154261,
Read,15442,
Read,156191,
Read,15624,
Read,157772,
Read,15981,
Read,159962,
Read,162049,
Read,162904,
Read,16405,
Read,16503,
Read,169732,
Read,17026,
Read,173839,
Read,17681,
Read,18186,
Read,18569,
Read,19227,
Read,20119,
Read,20549,
Read,22532,
Read,23241,
Read,23819,
Read,2413,
Read,25176,
Read,25544,
Read,25954,
Read,261917,
Read,263845,
Read,26724,
Read,26785,
Read,2717,
Read,27318,
Read,27800,
Read,28615,
Read,28648,
Read,28794,
Read,28931,
Read,29654,
Read,29801,
Read,30825,
Read,331189,
Read,35950,
Read,37626,
Read,3791,
Read,40992,
Read,43049,
Read,grep -e '^Write\|^Read' file0.txt | sort > file0.csv,
Read,47139,
Read,47142,
Read,47713,
Read,48626,
Read,48668,
Read,48681,
Read,5017,
Read,50548,
Read,50630,
Read,50787,
Read,5101,
Read,51040,
Read,51439,
Read,51821,
Read,51923,
Read,5215,
Read,52864,
Read,53324,
Read,54260,
Read,54327,
Read,54364,
Read,54554,
Read,5462,
Read,55767,
Read,56432,
Read,56778,
Read,57344,
Read,57824,
Read,5784,
Read,58541,
Read,59256,
Read,60700,
Read,60931,
Read,61741,
Read,62338,
Read,62349,
Read,62354,
Read,63022,
Read,63303,
Read,64807,
Read,6501,
Read,6521,
Read,66878,
Read,6765,
Read,6776,
Read,67789,
Read,67943,
Read,6802,
Read,6845,
Read,6935,
Read,7010,
Read,7020,
Read,7137,
Read,71419,
Read,72523,
Read,7361,
Read,73796,
Read,73879,
Read,7427,
Read,7430,
Read,75809,
Read,7660,
Read,77824,
Read,77968,
Read,7867,
Read,7905,
Read,79213,
Read,8078,
Read,81810,
Read,8202,
Read,8357,
Read,8453,
Read,8514,
Read,86674,
Read,8686,
Read,8714,
Read,8717,
Read,8766,
Read,8816,
Read,8828,
Read,89201,
Read,8968,
Read,89719,
Read,9086,
Read,91916,
Read,92558,
Read,93208,
Read,95875,
Read,95875,
Read,96792,
Read,9681,
Read,97031,
Read,97296,
Read,97355,
Read,98250,
Read,98288,
Read,98379,
Read,99022,62483.9704433498
Write,100288,
Write,100694,
Write,101013,
Write,101309,
Write,101976,
Write,104537,
Write,105465,
Write,107115,
Write,107502,
Write,108471,
Write,109426,
Write,110274,
Write,114277,
Write,115001,
Write,116509,
Write,116603,
Write,119094,
Write,119313,
Write,119447,
Write,119492,
Write,120149,
Write,120884,
Write,121332,
Write,121527,
Write,123335,
Write,123452,
Write,128338,
Write,129528,
Write,130540,
Write,133439,
Write,133503,
Write,134462,
Write,136301,
Write,136652,
Write,136818,
Write,137395,
Write,137681,
Write,139085,
Write,140352,
Write,140451,
Write,140630,
Write,141636,
Write,141724,
Write,142255,
Write,142528,
Write,143293,
Write,143392,
Write,144021,
Write,144337,
Write,144674,
Write,145874,
Write,146447,
Write,146493,
Write,146727,
Write,147388,
Write,148070,
Write,148474,
Write,148492,
Write,148770,
Write,149989,
Write,151286,
Write,151290,
Write,151544,
Write,153603,
Write,154515,
Write,155198,
Write,155829,
Write,155953,
Write,156853,
Write,157050,
Write,157427,
Write,158610,
Write,159007,
Write,159057,
Write,163125,
Write,163585,
Write,164882,
Write,165025,
Write,166642,
Write,168454,
Write,168674,
Write,168693,
Write,173488,
Write,174543,
Write,174862,
Write,175509,
Write,177652,
Write,179199,
Write,179491,
Write,179813,
Write,180345,
Write,180992,
Write,182551,
Write,183590,
Write,183697,
Write,183881,
Write,186272,
Write,188375,
Write,188520,
Write,189105,
Write,190016,
Write,190393,
Write,190495,
Write,190565,
Write,190669,
Write,191180,
Write,191414,
Write,191495,
Write,191510,
Write,191553,
Write,192496,
Write,192695,
Write,193312,
Write,193529,
Write,194418,
Write,195074,
Write,195307,
Write,197501,
Write,198617,
Write,198729,
Write,198737,
Write,199457,
Write,202054,
Write,202162,
Write,203275,
Write,204209,
Write,204403,
Write,209707,
Write,213359,
Write,215166,
Write,215400,
Write,216559,
Write,217514,
Write,218296,
Write,237472,
Write,24230,
Write,25984,
Write,263830,
Write,282912,
Write,28384,
Write,286167,
Write,305553,
Write,367469,
Write,381500,
Write,40189,
Write,42206,
Write,42900,
Write,43675,
Write,446164,
Write,46113,
Write,46975,
Write,486413,
Write,50520,
Write,50711,
Write,51480,
Write,52934,
Write,56698,
Write,57801,
Write,59415,
Write,60898,
Write,61315,
Write,62698,
Write,63835,
Write,67993,
Write,76024,
Write,81648,
Write,83592,
Write,86369,
Write,86389,
Write,87477,
Write,87627,
Write,88276,
Write,88464,
Write,91115,
Write,91165,
Write,91569,
Write,93094,
Write,94272,
Write,95201,
Write,95231,
Write,95410,
Write,97303,
Write,97652,
Write,97789,
Write,98625,
Write,99249,
Write,99251,
Write,99704,146673.54787234
